Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,Consumer Price Index CPI,2001-03-31T00:00:00,176.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2001-04-30T00:00:00,176.4,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2001-05-31T00:00:00,177.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2001-06-30T00:00:00,177.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2001-07-31T00:00:00,177.4,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2001-08-31T00:00:00,177.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2001-09-30T00:00:00,178.1,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2001-10-31T00:00:00,177.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2001-11-30T00:00:00,177.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2001-12-31T00:00:00,177.4,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2002-01-31T00:00:00,177.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2002-02-28T00:00:00,178,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2002-03-31T00:00:00,178.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2002-04-30T00:00:00,179.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2002-05-31T00:00:00,179.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2002-06-30T00:00:00,179.6,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2002-07-31T00:00:00,180,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2002-08-31T00:00:00,180.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2002-09-30T00:00:00,180.8,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2002-10-31T00:00:00,181.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2002-11-30T00:00:00,181.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2002-12-31T00:00:00,181.8,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2003-01-31T00:00:00,182.6,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2003-02-28T00:00:00,183.6,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2003-03-31T00:00:00,183.9,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2003-04-30T00:00:00,183.2,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2003-05-31T00:00:00,182.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2003-06-30T00:00:00,183.1,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2003-07-31T00:00:00,183.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2003-08-31T00:00:00,184.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2003-09-30T00:00:00,185.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2003-10-31T00:00:00,184.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2003-11-30T00:00:00,185,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2003-12-31T00:00:00,185.5,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2004-01-31T00:00:00,186.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2004-02-29T00:00:00,186.7,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2004-03-31T00:00:00,187.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2004-04-30T00:00:00,187.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2004-05-31T00:00:00,188.2,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2004-06-30T00:00:00,188.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2004-07-31T00:00:00,189.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2004-08-31T00:00:00,189.2,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2004-09-30T00:00:00,189.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2004-10-31T00:00:00,190.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2004-11-30T00:00:00,191.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2004-12-31T00:00:00,191.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2005-01-31T00:00:00,191.6,Monthly,UNITEDSTACONPRIINDCP,2015-04-25T14:49:00
United States,Consumer Price Index CPI,2005-02-28T00:00:00,192.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2005-03-31T00:00:00,193.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2005-04-30T00:00:00,193.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2005-05-31T00:00:00,193.6,Monthly,UNITEDSTACONPRIINDCP,2015-02-20T19:53:00
United States,Consumer Price Index CPI,2005-06-30T00:00:00,193.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2005-07-31T00:00:00,194.9,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2005-08-31T00:00:00,196.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2005-09-30T00:00:00,198.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2005-10-31T00:00:00,199.1,Monthly,UNITEDSTACONPRIINDCP,2015-02-20T19:53:00
United States,Consumer Price Index CPI,2005-11-30T00:00:00,198.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2005-12-31T00:00:00,198.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2006-01-31T00:00:00,199.3,Monthly,UNITEDSTACONPRIINDCP,2015-02-20T19:53:00
United States,Consumer Price Index CPI,2006-02-28T00:00:00,199.4,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2006-03-31T00:00:00,199.7,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2006-04-30T00:00:00,200.7,Monthly,UNITEDSTACONPRIINDCP,2015-02-20T19:53:00
United States,Consumer Price Index CPI,2006-05-31T00:00:00,201.3,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2006-06-30T00:00:00,201.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2006-07-31T00:00:00,202.9,Monthly,UNITEDSTACONPRIINDCP,2015-02-20T19:53:00
United States,Consumer Price Index CPI,2006-08-31T00:00:00,203.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2006-09-30T00:00:00,202.8,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2006-10-31T00:00:00,201.9,Monthly,UNITEDSTACONPRIINDCP,2015-02-20T19:53:00
United States,Consumer Price Index CPI,2006-11-30T00:00:00,202,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2006-12-31T00:00:00,203.1,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2007-01-31T00:00:00,203.437,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2007-02-28T00:00:00,204.226,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2007-03-31T00:00:00,205.288,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2007-04-30T00:00:00,205.904,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2007-05-31T00:00:00,206.755,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2007-06-30T00:00:00,207.234,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2007-07-31T00:00:00,207.603,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2007-08-31T00:00:00,207.667,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2007-09-30T00:00:00,208.547,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2007-10-31T00:00:00,209.19,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2007-11-30T00:00:00,210.834,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2007-12-31T00:00:00,211.445,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2008-01-31T00:00:00,212.174,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2008-02-29T00:00:00,212.687,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2008-03-31T00:00:00,213.448,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2008-04-30T00:00:00,213.942,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2008-05-31T00:00:00,215.208,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2008-06-30T00:00:00,217.463,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2008-07-31T00:00:00,219.016,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2008-08-31T00:00:00,218.69,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2008-09-30T00:00:00,218.877,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2008-10-31T00:00:00,216.995,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2008-11-30T00:00:00,213.153,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2008-12-31T00:00:00,211.398,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2009-01-31T00:00:00,211.933,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2009-02-28T00:00:00,212.705,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2009-03-31T00:00:00,212.495,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2009-04-30T00:00:00,212.709,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2009-05-31T00:00:00,213.022,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2009-06-30T00:00:00,214.79,Monthly,UNITEDSTACONPRIINDCP,2014-06-11T09:44:00
United States,Consumer Price Index CPI,2009-07-31T00:00:00,214.726,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2009-08-31T00:00:00,215.445,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2009-09-30T00:00:00,215.861,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2009-10-31T00:00:00,216.509,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2009-11-30T00:00:00,217.234,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2009-12-31T00:00:00,217.347,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2010-01-31T00:00:00,217.488,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2010-02-28T00:00:00,217.281,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2010-03-31T00:00:00,217.353,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2010-04-30T00:00:00,217.403,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2010-05-31T00:00:00,217.29,Monthly,UNITEDSTACONPRIINDCP,2015-02-20T19:53:00
United States,Consumer Price Index CPI,2010-06-30T00:00:00,217.199,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2010-07-31T00:00:00,217.605,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2010-08-31T00:00:00,217.923,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2010-09-30T00:00:00,218.275,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2010-10-31T00:00:00,219.035,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2010-11-30T00:00:00,219.59,Monthly,UNITEDSTACONPRIINDCP,2015-02-20T19:53:00
United States,Consumer Price Index CPI,2010-12-31T00:00:00,220.472,Monthly,UNITEDSTACONPRIINDCP,2015-07-22T09:49:00
United States,Consumer Price Index CPI,2011-01-31T00:00:00,221.187,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2011-02-28T00:00:00,221.898,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2011-03-31T00:00:00,223.046,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2011-04-30T00:00:00,224.093,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2011-05-31T00:00:00,224.806,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2011-06-30T00:00:00,224.806,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2011-07-31T00:00:00,225.395,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2011-08-31T00:00:00,226.106,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2011-09-30T00:00:00,226.597,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2011-10-31T00:00:00,226.75,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2011-11-30T00:00:00,227.169,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2011-12-31T00:00:00,227.223,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2012-01-31T00:00:00,227.842,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2012-02-29T00:00:00,228.329,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2012-03-31T00:00:00,228.807,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2012-04-30T00:00:00,229.187,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2012-05-31T00:00:00,228.713,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2012-06-30T00:00:00,228.524,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2012-07-31T00:00:00,228.59,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2012-08-31T00:00:00,229.918,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2012-09-30T00:00:00,231.015,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2012-10-31T00:00:00,231.638,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2012-11-30T00:00:00,231.249,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2012-12-31T00:00:00,231.221,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2013-01-31T00:00:00,231.679,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:27:00
United States,Consumer Price Index CPI,2013-02-28T00:00:00,232.937,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2013-03-31T00:00:00,232.282,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2013-04-30T00:00:00,231.797,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2013-05-31T00:00:00,231.893,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2013-06-30T00:00:00,232.445,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2013-07-31T00:00:00,232.9,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2013-08-31T00:00:00,233.456,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2013-09-30T00:00:00,233.544,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2013-10-31T00:00:00,233.669,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2013-11-30T00:00:00,234.1,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2013-12-31T00:00:00,234.719,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2014-01-31T00:00:00,235.347,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2014-02-28T00:00:00,235.522,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2014-03-31T00:00:00,235.956,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2014-04-30T00:00:00,236.463,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2014-05-31T00:00:00,236.867,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2014-06-30T00:00:00,237.188,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2014-07-31T00:00:00,237.485,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2014-08-31T00:00:00,237.439,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2014-09-30T00:00:00,237.452,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2014-10-31T00:00:00,237.447,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2014-11-30T00:00:00,237.042,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2014-12-31T00:00:00,236.27,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2015-01-31T00:00:00,234.836,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2015-02-28T00:00:00,235.274,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2015-03-31T00:00:00,235.956,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2015-04-30T00:00:00,236.165,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2015-05-31T00:00:00,236.952,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2015-06-30T00:00:00,237.618,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2015-07-31T00:00:00,237.993,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2015-08-31T00:00:00,237.989,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2015-09-30T00:00:00,237.467,Monthly,UNITEDSTACONPRIINDCP,2017-02-13T14:33:00
United States,Consumer Price Index CPI,2015-10-31T00:00:00,237.764,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2015-11-30T00:00:00,238.072,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2015-12-31T00:00:00,237.827,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2016-01-31T00:00:00,237.99,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2016-02-29T00:00:00,237.532,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2016-03-31T00:00:00,238.022,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2016-04-30T00:00:00,238.843,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2016-05-31T00:00:00,239.439,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2016-06-30T00:00:00,240.074,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2016-07-31T00:00:00,240.058,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2016-08-31T00:00:00,240.569,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2016-09-30T00:00:00,241.017,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2016-10-31T00:00:00,241.667,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2016-11-30T00:00:00,242.081,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2016-12-31T00:00:00,242.784,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2017-01-31T00:00:00,244.028,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2017-02-28T00:00:00,244.102,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2017-03-31T00:00:00,243.717,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2017-04-30T00:00:00,244.087,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2017-05-31T00:00:00,243.911,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2017-06-30T00:00:00,244.032,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2017-07-31T00:00:00,244.236,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2017-08-31T00:00:00,245.262,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2017-09-30T00:00:00,246.392,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2017-10-31T00:00:00,246.583,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2017-11-30T00:00:00,247.411,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2017-12-31T00:00:00,247.91,Monthly,UNITEDSTACONPRIINDCP,2018-02-12T18:25:00
United States,Consumer Price Index CPI,2018-01-31T00:00:00,249.245,Monthly,UNITEDSTACONPRIINDCP,2018-02-14T13:36:00
United States,Consumer Price Index CPI,2018-02-28T00:00:00,249.619,Monthly,UNITEDSTACONPRIINDCP,2018-03-13T12:33:00
United States,Consumer Price Index CPI,2018-03-31T00:00:00,249.462,Monthly,UNITEDSTACONPRIINDCP,2018-04-11T12:52:00
United States,Consumer Price Index CPI,2018-04-30T00:00:00,250.013,Monthly,UNITEDSTACONPRIINDCP,2018-05-10T12:35:00
United States,Consumer Price Index CPI,2018-05-31T00:00:00,250.535,Monthly,UNITEDSTACONPRIINDCP,2018-06-12T12:34:00
United States,Consumer Price Index CPI,2018-06-30T00:00:00,250.857,Monthly,UNITEDSTACONPRIINDCP,2018-07-12T12:33:00
